1560430	芽室町東２条（旧）＊	4255	14303	200207291200	201105121300
1560431	芽室町東２条（旧２）＊	4255	14303	201105121300	202012211200
1560432	芽室町東２条＊	4255	14303	202012211200	
1560500	幕別町忠類明和	4237	14322	199407151200	
1560530	幕別町本町（旧）＊	4254	14321	200207291200	201105121300
1560531	幕別町忠類錦町（旧）＊	4234	14319	200207291200	201105121300
1560532	幕別町本町（旧２）＊	4254	14321	201105121300	201605021200
1560533	幕別町忠類錦町＊	4234	14319	201105121300	
1560534	幕別町本町＊	4255	14321	201605021200	
1560620	十勝池田町西１条＊	4256	14327	200603011200	
1560730	豊頃町茂岩本町（旧）＊	4248	14330	200207291200	201105121300
1560731	豊頃町茂岩本町＊	4248	14330	201105121300	
1560800	本別町北２丁目	4307	14337	199604011200	
1560820	本別町向陽町＊	4307	14337	200606201200	
1560870	本別通報所	4308	14337	196010019999	197604019999
1560920	浦幌町桜町＊	4249	14340	200603011200	
1570020	中札内村東２条＊	4242	14308	200603011200	
1570130	更別村更別（旧）＊	4239	14311	200207291200	201105121300
1570131	更別村更別＊	4239	14311	201105121300	
1570320	十勝大樹町東本通＊	4230	14317	200603011200	
1570321	十勝大樹町生花＊	4237	14325	200606201200	
1570400	広尾町並木通	4218	14319	195801019999	
1570401	広尾町白樺通	4217	14318	201207031200	
1570420	広尾町西４条＊	4217	14319	200603011200	201211151600
1600000	弟子屈町美里（旧）	4329	14427	199604011200	201706071200
1600001	弟子屈町美里	4329	14426	201706071200	
1600020	弟子屈町弟子屈＊	4330	14427	200606201200	
1600021	弟子屈町サワンチサップ＊	4339	14423	200606201200	
1610000	釧路市幣舞町（旧）	4259	14423	189004019999	200009271400
1610001	釧路市幸町	4259	14423	200011301200	
1610002	釧路市音別町尺別	4254	14350	199407151200	
1610009	釧路市幣舞町	4259	14423	200009271400	200011301200
1610020	釧路市黒金町＊	4259	14423	200603011200	
1610021	釧路市阿寒町中央＊	4307	14407	200603011200	
1610022	釧路市音別町直別＊	4251	14351	200603011200	201105121300
1610023	釧路市阿寒町阿寒湖温泉＊	4326	14405	200606201200	
1610040	釧路市音別町本町＊	4253	14356	201101061200	201411211200
1610041	釧路市音別町中園＊	4254	14356	201411211200	
1610130	釧路町別保（旧）＊	4300	14428	200207291200	201105121300
1610131	釧路町別保＊	4300	14428	201105121300	
1610200	厚岸町尾幌	4300	14442	199407151200	
1610220	厚岸町真栄＊	4303	14451	200603011200	
1610300	浜中町湯沸	4305	14510	201210021200	
1610320	浜中町霧多布＊	4305	14508	200603011200	201811021200
1610321	浜中町茶内＊	4308	14502	201811021200	
1610420	標茶町川上＊	4318	14436	200603011200	
1610421	標茶町塘路＊	4309	14430	200606201200	
1610620	鶴居村鶴居東＊	4314	14420	200603011200	
1610720	白糠町西１条＊	4257	14404	200603011200	
1650000	中標津町養老牛	4335	14443	199407151200	
1650020	中標津町丸山＊	4333	14458	200603011200	
1650100	標津町古多糠	4347	14500	201307301200	
1650120	標津町北２条＊	4340	14508	200603011200	
1650121	標津町薫別＊	4348	14503	200606201200	
1650200	羅臼町春日	4356	14507	199407151200	
1650220	羅臼町緑町＊	4401	14511	200603011200	
1650221	羅臼町岬町＊	4406	14515	200606201200	
1660000	別海町常盤	4324	14507	199604011200	
1660020	別海町西春別＊	4325	14446	200606201200	
1660022	別海町本別海＊	4323	14517	200606201200	
1670000	根室市弥栄	4320	14535	188099999999	
1670001	根室市豊里	4322	14544	200707021200	
1670020	根室市牧の内＊	4320	14536	200603011200	
1670021	根室市厚床＊	4314	14516	200606201200	
1670022	根室市落石東＊	4312	14531	200606201200	
1670023	根室市珸瑤瑁＊	4322	14548	200606201200	
2000000	青森市花園	4049	14046	188299999999	
2000020	青森市中央＊	4049	14045	200603011200	
2000030	青森市浪岡＊	4043	14036	199810151200	
2000100	五所川原市栄町	4048	14027	199604011200	
2000101	五所川原市太田	4104	14024	199407151200	
2000120	五所川原市敷島町＊	4049	14027	200606201200	
2000130	五所川原市金木町（旧）＊	4054	14027	199810151200	201101061200
2000131	五所川原市相内（旧）＊	4103	14021	199810151200	201101061200
2000132	五所川原市金木町（旧２）＊	4054	14027	201101061200	202106241200
