観測点番号,震度発表名称,観測点緯度,観測点経度,観測開始年月日時分,観測終了年月日時分
7780970,奄美市笠利町里（臨時）,28.45,129.6833,201211151600,201301071200
7790030,徳之島町亀津（旧）＊,27.7333,129.0167,199810151200,201105121300
7790031,徳之島町亀津（旧２）＊,27.7333,129.0167,201105121300,202111041200
7790032,徳之島町亀津＊,27.7333,129.0167,202111041200,
7790100,天城町当部,27.7833,128.95,199407151200,
7790130,天城町平土野（旧）＊,27.8167,128.9,199810151200,201105121300
7790131,天城町平土野＊,27.8167,128.9,201105121300,
7790220,伊仙町伊仙＊,27.6833,128.95,200703011200,
7790300,和泊町国頭,27.4333,128.7,195301019999,
7790330,和泊町和泊（旧）＊,27.4,128.65,199810151200,201010289999
7790331,和泊町和泊（旧２）＊,27.4,128.65,201010289999,201812281200
7790332,和泊町和泊＊,27.4,128.65,201812281200,
7790400,知名町瀬利覚,27.3667,128.5667,201003311300,
7790420,知名町知名＊,27.3333,128.5667,200703011200,
7790500,与論町麦屋,27.0167,128.45,201207031200,
7790520,与論町茶花＊,27.05,128.4167,200703011200,
8000000,名護市宮里,26.6,127.9667,197299999999,
8000001,名護市豊原,26.5167,128.0167,201003311300,
8000020,名護市港＊,26.5833,127.9833,200703011200,
8000100,国頭村奥,26.8333,128.2667,199407151200,
8000120,国頭村辺土名＊,26.7333,128.1667,200703011200,
8000230,大宜味村大兼久（旧）＊,26.7,128.1167,200303101200,201105121300
8000231,大宜味村大兼久＊,26.7,128.1167,201105121300,202105041200
8000232,大宜味村大宜味＊,26.7,128.1167,202105041200,
8000330,東村平良＊,26.6333,128.15,200704021200,
8000430,今帰仁村仲宗根＊,26.6833,127.9667,200303101200,
8000530,本部町役場（旧）＊,26.65,127.9,200303101200,201105121300
8000531,本部町役場（旧２）＊,26.65,127.9,201105121300,201412291200
8000532,本部町役場＊,26.65,127.9,201412291200,
8000630,恩納村恩納（旧）＊,26.5,127.85,200303101200,200704021200
8000631,恩納村恩納＊,26.5,127.85,200704021200,
8000730,宜野座村宜野座＊,26.4833,127.9833,200303101200,
8000830,金武町金武＊,26.45,127.9333,200303101200,
8000930,伊江村東江前＊,26.7167,127.8,200303101200,
8001000,粟国村浜（旧）,26.6,127.2333,200007181200,202203221200
8001001,粟国村浜,26.6,127.2333,202203221200,
8001030,粟国村役場（旧）＊,26.5833,127.2333,200303101200,201105121300
8001031,粟国村役場＊,26.5833,127.2333,201105121300,
8001100,伊平屋村我喜屋,27.0333,127.9667,199407151200,
8001130,伊平屋村役場＊,27.0333,127.9667,200303101200,
8001230,伊是名村仲田（旧）＊,26.9333,127.9333,200303101200,201105121300
8001231,伊是名村仲田＊,26.9333,127.9333,201105121300,
8010000,那覇市樋川,26.2,127.6833,189007019999,
8010001,那覇空港,26.2,127.65,200707021200,
8010020,那覇市港町＊,26.25,127.6833,200703011200,
8010330,宜野湾市野嵩（旧）＊,26.2833,127.7833,200303101200,201911221200
8010331,宜野湾市野嵩＊,26.2833,127.7833,201911221200,
8010430,浦添市安波茶＊,26.25,127.7167,200303101200,
8010531,糸満市潮崎町＊,26.1167,127.6667,200303101200,
8010630,沖縄市仲宗根町＊,26.3333,127.8,200303101200,201105121300
8010631,沖縄市美里＊,26.35,127.8167,201105121300,
8010900,読谷村波平,26.4,127.7333,199604011200,199712191400
8010901,読谷村座喜味,26.4,127.75,199712191400,
8011030,嘉手納町嘉手納＊,26.3667,127.75,200303101200,
8011130,北谷町桑江＊,26.3167,127.7667,200303101200,
8011230,北中城村喜舎場（旧）＊,26.3,127.8,200303101200,202012191200
8011231,北中城村喜舎場＊,26.3,127.8,202012191200,
8011330,中城村当間（旧）＊,26.2667,127.7833,200303101200,202012281200
8011331,中城村当間＊,26.2667,127.7833,202012281200,
8011430,西原町嘉手苅＊,26.2333,127.7667,200303101200,201405191200
8011431,西原町与那城＊,26.2167,127.75,201405191200,
8011530,豊見城市上田＊,26.1833,127.6833,200303101200,200704021200
8011531,豊見城市翁長（旧）＊,26.1667,127.6667,200704021200,201212131200
8011532,豊見城市翁長＊,26.1667,127.6667,201212131200,201812271200
8011533,豊見城市宜保＊,26.1833,127.6833,201812271200,
8012130,与那原町上与那原（旧）＊,26.2,127.75,200303101200,200704021200
8012131,与那原町上与那原（旧２）＊,26.2,127.75,200704021200,201904261200
8012132,与那原町上与那原（旧３）＊,26.2,127.75,201904261200,202105011200
8012133,与那原町上与那原＊,26.2,127.75,202105011200,
8012330,南風原町兼城＊,26.1833,127.7333,200704021200,
8012430,渡嘉敷村渡嘉敷（旧）＊,26.2,127.3667,200303101200,201105121300
8012431,渡嘉敷村渡嘉敷（旧２）＊,26.2,127.3667,201105121300,201803121200
8012432,渡嘉敷村渡嘉敷＊,26.2,127.3667,201803121200,
8012510,座間味村座間味小中学校,26.2333,127.3,201211151600,201303261200
8012530,座間味村座間味（旧）＊,26.2333,127.3,200704021200,201211151600
8012531,座間味村座間味（旧２）＊,26.2333,127.3,201303261200,201410241200
8012532,座間味村座間味（旧３）＊,26.2333,127.3,201410241200,201603041200
8012533,座間味村座間味＊,26.2333,127.3,201603041200,
8012630,渡名喜村渡名喜＊,26.3667,127.1333,200303101200,
8012720,うるま市みどり町＊,26.3833,127.85,200703011200,
8012730,うるま市石川石崎（旧）＊,26.4333,127.8167,200303101200,200702131200
8012731,うるま市与那城中央＊,26.3333,127.9,200303101200,200702131200
8012733,うるま市石川石崎＊,26.4333,127.8333,201105121300,
8012734,うるま市与那城平安座＊,26.3333,127.9667,201105121300,
8012735,うるま市与那城饒辺＊,26.3167,127.9,201105121300,201908081200
8012736,うるま市勝連平安名＊,26.3167,127.9,201908081200,
8012830,八重瀬町具志頭（旧）＊,26.1167,127.75,200304011200,201603291200
8012831,八重瀬町東風平（旧）＊,26.15,127.7333,201105121300,201603241200
8012832,八重瀬町具志頭＊,26.1167,127.75,201603291200,
8012833,八重瀬町東風平＊,26.15,127.7167,201603241200,
8012900,南城市玉城前川,26.1333,127.75,199407151200,201203241200
8012901,南城市玉城字玉城,26.15,127.7833,201203241200,
8012920,南城市知念久手堅＊,26.1667,127.8333,200703011200,
8012930,南城市玉城富里＊,26.15,127.7667,200303101200,201805261200
8012931,南城市佐敷（旧）＊,26.1667,127.7833,200303101200,200701171200
8012932,南城市大里仲間（旧）＊,26.1833,127.75,200303101200,200701171200
8012933,南城市佐敷字佐敷＊,26.1667,127.7833,201105121300,
8012934,南城市大里仲間＊,26.1833,127.75,201105121300,
8012935,南城市佐敷字新里＊,26.1667,127.7667,201805261200,
8020100,久米島町謝名堂（旧）,26.3333,126.8,195999999999,200802060830
8020101,久米島町山城,26.3333,126.7833,199407151200,
8020102,久米島町謝名堂,26.3333,126.8,200802061440,
8020120,久米島町仲泊＊,26.35,126.75,200703011200,
8020130,久米島町比嘉＊,26.3333,126.8,200303101200,
8030000,南大東村在所,25.8333,131.2333,195799999999,
8030001,南大東村池之沢,25.8167,131.2167,199407151200,
8030030,南大東村役場＊,25.8333,131.2333,200303101200,
8030100,北大東村黄金山,25.95,131.3,201307301200,
8030131,北大東村中野＊,25.95,131.3,200704021200,
8040500,多良間村塩川,24.65,124.7,199407151200,
8040530,多良間村仲筋＊,24.6667,124.7,200303101200,
8040600,宮古島市平良下里,24.8,125.2833,193899999999,
8040601,宮古島市平良西仲宗根,24.8167,125.3,199407151200,201303261200
8040602,宮古島市城辺福北,24.7667,125.4,200007181200,
8040603,宮古島市平良池間,24.9167,125.25,201003311300,
8040604,宮古島市伊良部国仲,24.8333,125.1667,201003311300,202002201200
